rule_id,observer_id,sample_count,seed_count,OBS-AUTOCORR-TIME,OBS-COMPRESSION,OBS-HAMMING,OBS-PERTURB-GROWTH,OBS-SHANNON
30,OBSERVER-EBID-CORE,4,4,1,1.0001367947470816,0.49524258268482474,0.002454043200638531,0.6912086316118259
31,OBSERVER-EBID-CORE,4,4,1,0.2587852626459144,0.014105058365758746,0.00005017477658528241,0.6754962713011559
32,OBSERVER-EBID-CORE,4,4,2,0.00672574173151751,0,-0.000016257251179430168,0
33,OBSERVER-EBID-CORE,4,4,1,0.4287071376459144,0.01264591439688716,0.0000285504054959308,0.6362032930816033
34,OBSERVER-EBID-CORE,4,4,1,1.030148042315175,0.005836575875486371,0.0000028060460939838374,0.5706773794165245
35,OBSERVER-EBID-CORE,4,4,1,1.0330891293774318,0.008754863813229563,-0.000033895255198757146,0.6581312912292652
36,OBSERVER-EBID-CORE,4,4,2,0.2608903818093385,0.0029182879377431855,-0.000009553918843802112,0.23745794205586135
37,OBSERVER-EBID-CORE,4,4,1,0.48301465223735407,0.03015564202334627,0.0002677992403186956,0.6556994256011308
38,OBSERVER-EBID-CORE,4,4,1,0.780254438229572,0.007295719844357975,0.000002227020709510986,0.6034346078880454
39,OBSERVER-EBID-CORE,4,4,1,0.7824583535992218,0.011186770428015563,0.00001585638745171819,0.6873932743467457
40,OBSERVER-EBID-CORE,4,4,3,0.010084812743190662,0,-0.000058325672382092625,0
41,OBSERVER-EBID-CORE,4,4,1,0.7769789640077821,0.4021309581712059,0.0021526382178133152,0.6554975861817619
42,OBSERVER-EBID-CORE,4,4,1,1.0316299854085602,0.004863813229571976,0.0000014030230469919187,0.6673727051310024
43,OBSERVER-EBID-CORE,4,4,1,1.0345786721789882,0.04571984435797663,-0.00017377442596314195,0.693124469746808
44,OBSERVER-EBID-CORE,4,4,2,0.686686831225681,0.0029182879377431855,-0.000019664592864981975,0.45752678140754643
45,OBSERVER-EBID-CORE,4,4,1,1.0055173881322959,0.49423942120622577,0.0026279289776371486,0.6916496216997264
46,OBSERVER-EBID-CORE,4,4,2,0.7814171935797666,0.007782101167315161,0.000005612092187967676,0.6681545096648098
47,OBSERVER-EBID-CORE,4,4,1,0.7839250972762647,0.005836575875486371,-0.000016502223457476375,0.6876629671221686
48,OBSERVER-EBID-CORE,4,4,1,1.0271309581712063,0.0019455252918287903,-0.0000028060460939838374,0.5706773794165245
49,OBSERVER-EBID-CORE,4,4,1,1.0287496960116733,0.020428015564202345,0.00021190102050996993,0.6581884864758816
50,OBSERVER-EBID-CORE,4,4,1,1.6456104085603114,0.0019455252918287903,-0.000005523011359587235,0.6930336221381113
51,OBSERVER-EBID-CORE,4,4,0,1.0272601532101167,0.0038910505836575807,0,0.6927610022284093
52,OBSERVER-EBID-CORE,4,4,1.25,0.7660201848249028,0.004863813229571978,6.681062128533176e-8,0.5990244099882922
53,OBSERVER-EBID-CORE,4,4,1,0.7689080739299611,0.0024319066147859923,-0.000010934671683698923,0.6857223545427986
54,OBSERVER-EBID-CORE,4,4,3,0.8982703064202335,0.34013253891050554,0.0016920012542580634,0.6821799540559194
55,OBSERVER-EBID-CORE,4,4,1,0.3921069430933852,0.008754863813229567,0.00000973208050056299,0.6724681301157218
56,OBSERVER-EBID-CORE,4,4,1,1.5378313472762648,0.028210116731517493,0.000246998866891863,0.6673727051310024
57,OBSERVER-EBID-CORE,4,4,1.25,1.937386004377432,0.048638132295719796,0.0005417005173814512,0.6930336166341411
58,OBSERVER-EBID-CORE,4,4,3.25,1.4970969114785995,0.00680933852140077,0.00004131123416142871,0.6618031189503735
59,OBSERVER-EBID-CORE,4,4,1,1.0330511308365757,0.007782101167315173,0.000008128625589715087,0.6568655197400441
60,OBSERVER-EBID-CORE,4,4,1,0.996610530155642,0.1772859922178988,0.0013637384016761448,0.6909164229870564
61,OBSERVER-EBID-CORE,4,4,1,0.811983219844358,0.03210116731517506,0.0002817181197531392,0.6876616325607988
62,OBSERVER-EBID-CORE,4,4,1,1.1695950875486383,0.07690904669260702,0.000578735871780619,0.6542697478658233
63,OBSERVER-EBID-CORE,4,4,1,0.524326665856031,0.00535019455252918,0.0000020711292598452134,0.6061603880118278
64,OBSERVER-EBID-CORE,4,4,2,0.0060721668287937736,0,-0.00000968754008637277,0
65,OBSERVER-EBID-CORE,4,4,1,0.7105955131322957,0.025291828793774312,0.0002560628411795727,0.6770348336993515
66,OBSERVER-EBID-CORE,4,4,1,0.7840086940661479,0.0038910505836575807,-0.000001358482632801699,0.49405439102069854
67,OBSERVER-EBID-CORE,4,4,1,0.8613965223735409,0.09630350194552521,0.0004392575647439462,0.6872085150163277
68,OBSERVER-EBID-CORE,4,4,1,1.0311360043774318,0.0019455252918287903,-0.0000028060460939838374,0.5706773794165245
69,OBSERVER-EBID-CORE,4,4,1,1.7297695768482488,0,-0.000010956941890794031,0.6843472627145375
70,OBSERVER-EBID-CORE,4,4,1,1.7366169139105059,0.0058365758754863745,0.0000054562007383019066,0.6921096583638131
71,OBSERVER-EBID-CORE,4,4,0,1.2830739299610894,0.004863813229571979,0.0000013807528398968094,0.6927610022284093
72,OBSERVER-EBID-CORE,4,4,2,0.27727535262645914,0.0038910505836575807,-0.0000027169652656033976,0.3979161594236262
73,OBSERVER-EBID-CORE,4,4,1,1.0816968628404668,0.016521765564202328,0.0000803286369920611,0.6898508366919914
74,OBSERVER-EBID-CORE,4,4,2.25,0.7933791342412451,0.02140077821011673,0.000128565905560069,0.633089277104739
75,OBSERVER-EBID-CORE,4,4,1,1.0032450753891051,0.4883116488326847,0.0020851594903151323,0.6913543036558961
76,OBSERVER-EBID-CORE,4,4,1,1.2753146279182879,0.0029182879377431855,-0.0000014030230469919187,0.6673727051310024
77,OBSERVER-EBID-CORE,4,4,1.75,1.6545324659533074,0.0019455252918287903,-0.0000041645287267855366,0.6930336221381113
78,OBSERVER-EBID-CORE,4,4,1.75,1.736290126459144,0,-0.000012048182038454413,0.684849707913654
79,OBSERVER-EBID-CORE,4,4,1,1.7373388861867705,0,-0.000009553918843802112,0.684849707913654
80,OBSERVER-EBID-CORE,4,4,1,0.7761961940661479,0.006809338521400766,0.000004209069140975756,0.5674056386177766
81,OBSERVER-EBID-CORE,4,4,1,0.7779745257782101,0.014591439688715941,0.00006046361226322316,0.6898949312709852
82,OBSERVER-EBID-CORE,4,4,1,1.1814430325875485,0.013618677042801551,0.000019085567480509118,0.6654203748137155
83,OBSERVER-EBID-CORE,4,4,1,0.7804520306420233,0.00680933852140077,0.0000028728567152691696,0.6878917531730463
84,OBSERVER-EBID-CORE,4,4,2.75,1.0274653453307394,0.04571984435797663,-0.00018294975128632714,0.693124469746808
85,OBSERVER-EBID-CORE,4,4,0,1.0309308122568093,0.0038910505836575807,0,0.6927610022284093
86,OBSERVER-EBID-CORE,4,4,1,0.9991032344357976,0.49717290856031104,0.0025816737575006053,0.6912111124933111
87,OBSERVER-EBID-CORE,4,4,1,0.2541342412451362,0.009727626459143959,0.000013941149641538743,0.6755020126700989
88,OBSERVER-EBID-CORE,4,4,2.25,0.8098629012645914,0.01848249027237352,0.00009569507988768688,0.6294429560284212
89,OBSERVER-EBID-CORE,4,4,1,1.0013983463035019,0.48937560797665364,0.002331779763686378,0.6912328171928784
90,OBSERVER-EBID-CORE,4,4,1,0.9965117339494164,0.1772859922178988,0.0013637384016761448,0.6906855466482628
91,OBSERVER-EBID-CORE,4,4,1,0.494140625,0.014591439688715948,0.000036567680050170315,0.6632746961606458
92,OBSERVER-EBID-CORE,4,4,1.5,1.7476896887159532,0.006809338521400775,-0.0000021824802953207647,0.6855495664655394
93,OBSERVER-EBID-CORE,4,4,1,1.7488144455252919,0.004863813229571979,-0.0000024942631946523,0.6855495664655394
94,OBSERVER-EBID-CORE,4,4,1,1.5488433244163424,0.0058365758754863745,0.0000041645287267855366,0.6779758486812679
95,OBSERVER-EBID-CORE,4,4,1,0.8679930690661478,0.0034046692607003844,-7.126466270435142e-7,0.6064835898300516
96,OBSERVER-EBID-CORE,4,4,3,0.010191208657587547,0,-0.00005899377859494592,0
97,OBSERVER-EBID-CORE,4,4,1,0.762455921692607,0.4651781371595327,0.002609177463263066,0.6574340047397241
98,OBSERVER-EBID-CORE,4,4,1,1.539647677529183,0.03599221789883268,0.00020499725631048589,0.6673727051310024
99,OBSERVER-EBID-CORE,4,4,1.25,1.9364740393968871,0.04669260700389107,0.0001329976767719958,0.6930336166341411
100,OBSERVER-EBID-CORE,4,4,2,0.6788895306420233,0.0029182879377431855,-0.000022938313307963113,0.45431531082161297
101,OBSERVER-EBID-CORE,4,4,1,1.0026370987354085,0.4816239056420233,0.0019375970981029347,0.6912064422448774
102,OBSERVER-EBID-CORE,4,4,1,0.9965345330739299,0.1772859922178988,0.0013637384016761448,0.6909164229870564
103,OBSERVER-EBID-CORE,4,4,1,0.8611533317120623,0.1343628404669262,0.00036177951426005913,0.6869650737392902
104,OBSERVER-EBID-CORE,4,4,3,0.16087062256809337,0.0038910505836575807,-0.00001839519106056071,0.2600235895488389
105,OBSERVER-EBID-CORE,4,4,1,1.0022267144941635,0.26848249027237353,0.0024286997049642964,0.6911717383828097
106,OBSERVER-EBID-CORE,4,4,1.25,0.9944446133268482,0.3501641536964979,0.0016173069796610652,0.6906279078333338
107,OBSERVER-EBID-CORE,4,4,1,0.7971941877431907,0.35973978599221756,0.0013277052065962572,0.656940337833433
108,OBSERVER-EBID-CORE,4,4,1.25,0.9528210116731517,0.007295719844357973,0.000006280198400820967,0.622285453927035
109,OBSERVER-EBID-CORE,4,4,1,1.0799413302529184,0.02687256809338521,0.0002167559256567039,0.6894789698251447
110,OBSERVER-EBID-CORE,4,4,1,0.8364542801556419,0.2335238326848249,0.0018408775886888727,0.6822246581860287
111,OBSERVER-EBID-CORE,4,4,1,0.7295947835603113,0.01839129377431907,0.00038079827111928285,0.675840440247626
112,OBSERVER-EBID-CORE,4,4,1,1.0271385578793775,0.004863813229571976,0.0000014030230469919187,0.6673727051310024
113,OBSERVER-EBID-CORE,4,4,3,1.0273665491245136,0.038910505836575834,0.00014660477330710796,0.6930941865991719
114,OBSERVER-EBID-CORE,4,4,3.25,1.4932742582684826,0.01070038910505835,0.000015923198073003515,0.6618031189503735
115,OBSERVER-EBID-CORE,4,4,1,1.0287876945525292,0.020428015564202345,0.00017063432676273142,0.6573371307789011
116,OBSERVER-EBID-CORE,4,4,2,0.7646142388132295,0.0038910505836575807,0,0.6647159743628475
117,OBSERVER-EBID-CORE,4,4,1,0.7664533681906615,0.0009727626459143952,-0.000005567551773777455,0.6873254446907868
118,OBSERVER-EBID-CORE,4,4,1,1.16034624270428,0.0064749513618676995,0.00003948507717962973,0.6573624600450299
119,OBSERVER-EBID-CORE,4,4,1,0.5221531493190661,0.00535019455252918,0.0000020711292598452134,0.6061603880118278
120,OBSERVER-EBID-CORE,4,4,1,0.9857125486381324,0.36945221303501924,0.001461526881030772,0.6912449015605304
121,OBSERVER-EBID-CORE,4,4,1,0.7876489542801557,0.41789275291828765,0.00150980869001297,0.6517053803809502
122,OBSERVER-EBID-CORE,4,4,1,0.5267889713035019,0.3195981274319065,0.002391263486837417,0.6886268256136351
123,OBSERVER-EBID-CORE,4,4,1,0.4264728234435798,0.011673151750972763,0.00001924145893017489,0.6476667891625281
124,OBSERVER-EBID-CORE,4,4,1,0.8323352383268482,0.21616609922178986,0.0011529954319351205,0.683632113805299
125,OBSERVER-EBID-CORE,4,4,1,0.7102839250972762,0.012645914396887155,0.00004128896395433359,0.6767229161637752
126,OBSERVER-EBID-CORE,4,4,1,0.5170309460116732,0.247902480544747,0.0015569547184333182,0.6886802805068051
127,OBSERVER-EBID-CORE,4,4,1,0.25015959387159536,0.0019455252918287938,-0.0000028283163010789467,0.4483862415474502
128,OBSERVER-EBID-CORE,4,4,2,0.005236198929961089,0,-0.000006970574820769374,0
129,OBSERVER-EBID-CORE,4,4,1,0.5170309460116732,0.247902480544747,0.0015569547184333182,0.6886802805068051
130,OBSERVER-EBID-CORE,4,4,1.5,0.6633405277237354,0.0019455252918287903,-0.0000041645287267855366,0.4480985038094866
131,OBSERVER-EBID-CORE,4,4,5,1.1965056541828794,0.148847884241245,0.00032389789199127725,0.6503425361176469
132,OBSERVER-EBID-CORE,4,4,1.5,0.6711226288910506,0.0058365758754863745,0.0000028060460939838374,0.4513315815015959
133,OBSERVER-EBID-CORE,4,4,1,1.5240074781128405,0.01653696498054473,0.00005226817605222275,0.6779924258852612
134,OBSERVER-EBID-CORE,4,4,1.5,0.7522419139105059,0.013618677042801543,0.000058860157352375225,0.5912730090427198
135,OBSERVER-EBID-CORE,4,4,1,1.00151234192607,0.49466500486381304,0.002370930787759582,0.6911881488526286
136,OBSERVER-EBID-CORE,4,4,2.75,0.007835299124513619,0,-0.00001235996493778595,0
137,OBSERVER-EBID-CORE,4,4,1,0.8340071741245136,0.29527906128404663,0.001521099685010191,0.6830905478047987
138,OBSERVER-EBID-CORE,4,4,1,0.7690600680933851,0.0019455252918287903,-0.0000028060460939838374,0.6575845796613115
139,OBSERVER-EBID-CORE,4,4,2,0.7698276386186771,0.0038910505836575807,0,0.6647159743628475
140,OBSERVER-EBID-CORE,4,4,2.5,1.0311512037937742,0.005836575875486371,0.0000014475634611821384,0.5706773794165245
141,OBSERVER-EBID-CORE,4,4,1.25,1.7247385700389106,0.004863813229571979,-0.000006525170678867179,0.6840575383225036
142,OBSERVER-EBID-CORE,4,4,3,1.0347838642996108,0.038910505836575834,0.00014660477330710796,0.6930941865991719
143,OBSERVER-EBID-CORE,4,4,3.5,1.0347838642996108,0.038910505836575834,0.00013183962600305015,0.6930941865991719
144,OBSERVER-EBID-CORE,4,4,1.5,0.6608402237354085,0.004863813229571976,0.0000014030230469919187,0.448317567337882
145,OBSERVER-EBID-CORE,4,4,8,1.2019394455252919,0.007006930933852137,0.00015277362067245338,0.6462966993583971
146,OBSERVER-EBID-CORE,4,4,1,1.0023103112840468,0.3318032587548637,0.002572810215076752,0.5664849715575957
147,OBSERVER-EBID-CORE,4,4,7.5,0.8894622446498054,0.3798942120622565,0.0014576295947891277,0.6861985014177996
148,OBSERVER-EBID-CORE,4,4,1,0.7457289640077821,0.029669260700389104,0.00018720336084149323,0.5898401587394566
149,OBSERVER-EBID-CORE,4,4,1,1.001177954766537,0.4923698929961087,0.0023517561394506914,0.6911190720472231
150,OBSERVER-EBID-CORE,4,4,1,1.0023787086575875,0.26848249027237353,0.0024286997049642964,0.6911717383828097
151,OBSERVER-EBID-CORE,4,4,1,0.67099343385214,0.4595999513618672,0.0028898488832827356,0.644330965261441
152,OBSERVER-EBID-CORE,4,4,2.5,0.7434110530155643,0.006809338521400766,2.2270207095109824e-7,0.48003750529249445
153,OBSERVER-EBID-CORE,4,4,1,0.9965345330739299,0.1772859922178988,0.0013637384016761448,0.6909164229870564
154,OBSERVER-EBID-CORE,4,4,1,1.0208839980544746,0.006079766536964976,0.000005344849702826359,0.6927827224155081
155,OBSERVER-EBID-CORE,4,4,1,0.7686724829766537,0.0038910505836575833,-0.0000013362124257065865,0.598989425286309
156,OBSERVER-EBID-CORE,4,4,1.25,1.740933548151751,0.006809338521400778,-0.000003696854377788226,0.6930336166341411
157,OBSERVER-EBID-CORE,4,4,1,1.7403711697470818,0.006809338521400778,-9.130784908994985e-7,0.6924732361219532
158,OBSERVER-EBID-CORE,4,4,1,0.7834007174124514,0.0252918287937743,0.0001855776357235501,0.5996381752972243
159,OBSERVER-EBID-CORE,4,4,1,0.664951665856031,0.017996108949416324,0.00010402413734125796,0.5591534830838043
160,OBSERVER-EBID-CORE,4,4,2.75,0.01046479815175097,0,-0.00001231542452359573,0
161,OBSERVER-EBID-CORE,4,4,1,0.5249650413424125,0.36373723249027223,0.0024208383218597227,0.6897331580130406
162,OBSERVER-EBID-CORE,4,4,1.5,1.3306405034046693,0.004863813229571976,0.0000014030230469919187,0.6365613743216646
163,OBSERVER-EBID-CORE,4,4,3.25,1.4741913910505837,0.0038910505836575807,-0.000034763793275466405,0.6586555290939219
164,OBSERVER-EBID-CORE,4,4,3.25,0.340839311770428,0.005836575875486371,-0.0000037636649990735596,0.2875881335800522
165,OBSERVER-EBID-CORE,4,4,1,0.996496534533074,0.1772859922178988,0.0013637384016761448,0.6906855466482628
166,OBSERVER-EBID-CORE,4,4,1,1.0210131930933852,0.008511673151750969,0.000008908082838043931,0.6919750964829832
167,OBSERVER-EBID-CORE,4,4,1,1.1996671327821011,0.009849221789883261,0.000017437572155470987,0.6712634538967244
168,OBSERVER-EBID-CORE,4,4,5.75,0.015814992704280155,0,-0.00006115398868317158,0
169,OBSERVER-EBID-CORE,4,4,1,1.0098720209143968,0.3681754620622565,0.0016657224098858342,0.6913391442407528
170,OBSERVER-EBID-CORE,4,4,0,1.0310980058365757,0.0038910505836575807,0,0.6927610022284093
171,OBSERVER-EBID-CORE,4,4,1,1.031553988326848,0.0058365758754863745,0.0000028060460939838374,0.6654736481688432
172,OBSERVER-EBID-CORE,4,4,7,0.5091424489299611,0.0019455252918287903,-0.00006649883838599793,0.3774951370957734
173,OBSERVER-EBID-CORE,4,4,2.25,0.8123936040856031,0.009727626459143966,0.000011112833340459797,0.6342194845276344
174,OBSERVER-EBID-CORE,4,4,1,0.7805812256809338,0.006809338521400766,0.000004209069140975756,0.6593235003725044
175,OBSERVER-EBID-CORE,4,4,1,0.7801556420233463,0.006809338521400766,0.000004209069140975756,0.5674056386177766
176,OBSERVER-EBID-CORE,4,4,1.5,1.3279654061284045,0.0009727626459143952,-0.000004209069140975756,0.6365613743216646
177,OBSERVER-EBID-CORE,4,4,3.75,1.4701939445525292,0.0019455252918287903,-1.3362124257065929e-7,0.6586555290939219
178,OBSERVER-EBID-CORE,4,4,1.75,1.6467959630350195,0.0019455252918287903,-0.0000041645287267855366,0.6930336221381113
179,OBSERVER-EBID-CORE,4,4,1,1.6455496108949417,0.0019455252918287903,-0.0000054784709453970155,0.6930336221381113
180,OBSERVER-EBID-CORE,4,4,1,1.014629438229572,0.005593385214007776,0.000003919556448739331,0.6920862650017686
181,OBSERVER-EBID-CORE,4,4,1,1.1976684095330739,0.01896887159533073,0.0001919469149527515,0.6708809714030293
182,OBSERVER-EBID-CORE,4,4,1,0.9906675583657588,0.3294017509727625,0.002591606269865025,0.5636980566281221
183,OBSERVER-EBID-CORE,4,4,1,0.997568093385214,0.2353477626459144,0.0018229055315631191,0.568006939068407
184,OBSERVER-EBID-CORE,4,4,0,1.901196194066148,0.007782101167315168,-0.00018448639557588973,0.6927610022284093
185,OBSERVER-EBID-CORE,4,4,1,1.524395063229572,0.011673151750972758,0.00003701308419207252,0.6654736481688432
186,OBSERVER-EBID-CORE,4,4,1.5,1.349943762159533,0.0009727626459143952,-0.000005567551773777455,0.6400160496114881
187,OBSERVER-EBID-CORE,4,4,1,1.0301176434824904,0.0019455252918287903,-0.0000028060460939838374,0.5706773794165245
188,OBSERVER-EBID-CORE,4,4,2.5,0.7580176921206225,0.008754863813229563,0.000009865701743133652,0.48419496542920637
189,OBSERVER-EBID-CORE,4,4,1,0.7839934946498055,0.0038910505836575807,-0.000001358482632801699,0.49405439102069854
190,OBSERVER-EBID-CORE,4,4,1.5,0.6788743312256809,0.005836575875486371,0.0000054784709453970155,0.4544272047936479
191,OBSERVER-EBID-CORE,4,4,1,0.5195388497081712,0.0029182879377431855,-0.0000014030230469919187,0.38505361201698024
192,OBSERVER-EBID-CORE,4,4,2.75,0.007835299124513619,0,-0.00001235996493778595,0
193,OBSERVER-EBID-CORE,4,4,1,0.8364618798638133,0.22090831712062262,0.0010450071977309331,0.6827988560314802
194,OBSERVER-EBID-CORE,4,4,2.5,0.7578656979571985,0.0038910505836575807,-0.000002716965265603398,0.48431843481066206
195,OBSERVER-EBID-CORE,4,4,1,0.9966257295719845,0.1772859922178988,0.0013637384016761448,0.6909164229870564
196,OBSERVER-EBID-CORE,4,4,2.5,1.0311360043774318,0.0019455252918287903,-0.0000041645287267855366,0.5706773794165245
197,OBSERVER-EBID-CORE,4,4,1.25,1.7286144212062255,0.0019455252918287903,-0.000008061814968429756,0.6843472627145375
198,OBSERVER-EBID-CORE,4,4,1.25,1.737240089980545,0.005836575875486371,0.0000054784709453970155,0.6930336166341411
199,OBSERVER-EBID-CORE,4,4,1,1.7367005107003892,0.0038910505836575807,-0.000005300309288636138,0.6923065879136583
200,OBSERVER-EBID-CORE,4,4,1,0.5195236502918288,0.00680933852140077,0.000004209069140975756,0.6591954159860616
201,OBSERVER-EBID-CORE,4,4,1.75,0.9799215710116731,0.00583657587548638,-0.0000012694018044212586,0.6248474194408467
202,OBSERVER-EBID-CORE,4,4,6,0.5229891172178989,0.0029182879377431855,-0.00006551894927381308,0.38505361201698024
203,OBSERVER-EBID-CORE,4,4,2,0.6827349829766536,0.004863813229571976,-0.000006569711093057396,0.456085547246604
204,OBSERVER-EBID-CORE,4,4,0,1.0311360043774318,0.0038910505836575807,0,0.6927610022284093
205,OBSERVER-EBID-CORE,4,4,1,1.283058730544747,0.0038910505836575807,0,0.6654736481688432
206,OBSERVER-EBID-CORE,4,4,2.25,1.031143604085603,0.0019455252918287903,-0.000004075447898405098,0.5706773794165245
207,OBSERVER-EBID-CORE,4,4,1,1.031143604085603,0.0019455252918287903,-0.0000028060460939838374,0.5706773794165245
208,OBSERVER-EBID-CORE,4,4,1,0.7762037937743191,0.007782101167315161,0.000005612092187967675,0.6575845796613115
209,OBSERVER-EBID-CORE,4,4,2,0.7761961940661479,0.011673151750972742,0.000016658114907142146,0.6681545096648098
210,OBSERVER-EBID-CORE,4,4,1,1.0214387767509727,0.009241245136186769,0.000012114992659739739,0.6926340200641623
211,OBSERVER-EBID-CORE,4,4,1.25,0.7776705374513618,0.009241245136186765,0.000010489267541796728,0.6034165168901313
212,OBSERVER-EBID-CORE,4,4,1,1.0274653453307394,0.04571984435797663,-0.00017377442596314195,0.693124469746808
213,OBSERVER-EBID-CORE,4,4,3.25,1.0274653453307394,0.04571984435797663,-0.0001511701657616055,0.693124469746808
214,OBSERVER-EBID-CORE,4,4,1.25,0.7958718385214008,0.010700389105058359,0.000017593463605136762,0.6078997877823629
215,OBSERVER-EBID-CORE,4,4,1,0.670073869163424,0.012159533073929953,0.00003164596428215106,0.5630896893167335
216,OBSERVER-EBID-CORE,4,4,5.75,0.5233007052529184,0.0029182879377431855,-0.00005926102108008723,0.38505361201698024
217,OBSERVER-EBID-CORE,4,4,2,0.6711758268482491,0.005836575875486371,-0.000003986367070024659,0.4512468575926551
218,OBSERVER-EBID-CORE,4,4,3,0.35988418044747084,0.00680933852140077,-0.000007527329998147121,0.29817046493519644
219,OBSERVER-EBID-CORE,4,4,2,0.2609055812256809,0.0029182879377431855,-0.000009553918843802112,0.23745794205586135
220,OBSERVER-EBID-CORE,4,4,2.25,1.0311284046692606,0.005836575875486371,-0.000003808205413263778,0.5706773794165245
221,OBSERVER-EBID-CORE,4,4,1,1.0311284046692606,0.005836575875486371,0.0000028060460939838374,0.5706773794165245
222,OBSERVER-EBID-CORE,4,4,1.5,0.7098051434824904,0.0058365758754863745,0.0000028060460939838374,0.46652980250676146
223,OBSERVER-EBID-CORE,4,4,1,0.5311588035019456,0.0038910505836575807,0,0.39049410455013145
224,OBSERVER-EBID-CORE,4,4,5.75,0.015450206712062256,0,-0.00006115398868317158,0
225,OBSERVER-EBID-CORE,4,4,1,0.985773346303502,0.3438867947470815,0.0019126990065706014,0.6912079646197732
226,OBSERVER-EBID-CORE,4,4,0,1.8912481760700386,0.0038910505836575807,-0.00020657844101423865,0.6927610022284093
227,OBSERVER-EBID-CORE,4,4,1,1.5224951361867705,0.03112840466926068,0.00020038732344179817,0.6654736481688432
228,OBSERVER-EBID-CORE,4,4,6.75,0.5089068579766537,0.0038910505836575807,-0.00006614251507247616,0.3774951370957734
229,OBSERVER-EBID-CORE,4,4,2,0.7889713035019456,0.007782101167315161,-0.00001915237810179445,0.6318723939512325
230,OBSERVER-EBID-CORE,4,4,2.5,0.7434490515564203,0.006809338521400766,0.000004119988312595317,0.47991163244782814
